pow thresold length_gain area_gain median budget solver time cost total_eca 
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 bogo_draws=0_seed=0 0 45.000000 5960.233074
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 naive_eca_inc_log=0_parallel=1 73 45.000000 7104.004687
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 naive_eca_dec_log=0_parallel=1 75 45.000000 7086.995849
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 glutton_eca_inc_log=0_parallel=1 2712 45.000000 7106.224405
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 glutton_eca_dec_log=0_parallel=1 3056 45.000000 7106.224405
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 86 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 45.000000 randomized_rounding_draws=1000_log=0_parallel=0 6009 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 bogo_draws=0_seed=0 0 50.000000 6207.398057
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 naive_eca_inc_log=0_parallel=1 72 50.000000 7345.358678
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 naive_eca_dec_log=0_parallel=1 73 50.000000 7340.943668
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 glutton_eca_inc_log=0_parallel=1 2835 50.000000 7353.395903
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 glutton_eca_dec_log=0_parallel=1 2800 50.000000 7353.395903
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 76 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 50.000000 randomized_rounding_draws=1000_log=0_parallel=0 6027 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 bogo_draws=0_seed=0 0 55.000000 6376.133717
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 naive_eca_inc_log=0_parallel=1 72 55.000000 7568.236149
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 naive_eca_dec_log=0_parallel=1 73 55.000000 7546.270281
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 glutton_eca_inc_log=0_parallel=1 3034 55.000000 7574.754786
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 glutton_eca_dec_log=0_parallel=1 2567 55.000000 7574.754786
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 72 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 55.000000 randomized_rounding_draws=1000_log=0_parallel=0 6027 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 bogo_draws=0_seed=0 0 60.000000 6681.935568
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 naive_eca_inc_log=0_parallel=1 73 60.000000 7762.473175
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 naive_eca_dec_log=0_parallel=1 72 60.000000 7758.953426
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 glutton_eca_inc_log=0_parallel=1 3241 60.000000 7763.990798
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 glutton_eca_dec_log=0_parallel=1 2404 60.000000 7759.203395
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 74 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 60.000000 randomized_rounding_draws=1000_log=0_parallel=0 6021 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 bogo_draws=0_seed=0 0 65.000000 6919.387936
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 naive_eca_inc_log=0_parallel=1 73 65.000000 7939.540707
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 naive_eca_dec_log=0_parallel=1 74 65.000000 7935.586854
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 glutton_eca_inc_log=0_parallel=1 3404 65.000000 7946.394834
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 glutton_eca_dec_log=0_parallel=1 2183 65.000000 7946.394834
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 74 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 65.000000 randomized_rounding_draws=1000_log=0_parallel=0 6040 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 bogo_draws=0_seed=0 0 70.000000 7140.275852
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 naive_eca_inc_log=0_parallel=1 73 70.000000 8105.800970
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 naive_eca_dec_log=0_parallel=1 76 70.000000 8105.468788
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 glutton_eca_inc_log=0_parallel=1 3685 70.000000 8119.010109
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 glutton_eca_dec_log=0_parallel=1 1892 70.000000 8119.010109
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 74 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 70.000000 randomized_rounding_draws=1000_log=0_parallel=0 6032 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 bogo_draws=0_seed=0 0 75.000000 7357.927215
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 naive_eca_inc_log=0_parallel=1 76 75.000000 8250.846915
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 naive_eca_dec_log=0_parallel=1 75 75.000000 8280.775198
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 glutton_eca_inc_log=0_parallel=1 3695 75.000000 8280.775198
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 glutton_eca_dec_log=0_parallel=1 1614 75.000000 8280.775198
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 73 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 75.000000 randomized_rounding_draws=1000_log=0_parallel=0 6041 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 bogo_draws=0_seed=0 0 80.000000 7596.260725
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 naive_eca_inc_log=0_parallel=1 75 80.000000 8412.142393
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 naive_eca_dec_log=0_parallel=1 73 80.000000 8425.333146
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 glutton_eca_inc_log=0_parallel=1 3829 80.000000 8426.406640
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 glutton_eca_dec_log=0_parallel=1 1311 80.000000 8425.333146
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 73 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 80.000000 randomized_rounding_draws=1000_log=0_parallel=0 6028 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 bogo_draws=0_seed=0 0 85.000000 7865.826994
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 naive_eca_inc_log=0_parallel=1 73 85.000000 8552.414591
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 naive_eca_dec_log=0_parallel=1 74 85.000000 8559.502610
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 glutton_eca_inc_log=0_parallel=1 3915 85.000000 8560.155486
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 glutton_eca_dec_log=0_parallel=1 1018 85.000000 8560.155486
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 114 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 85.000000 randomized_rounding_draws=1000_log=0_parallel=0 6092 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 bogo_draws=0_seed=0 0 90.000000 8116.766704
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 naive_eca_inc_log=0_parallel=1 73 90.000000 8677.665604
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 naive_eca_dec_log=0_parallel=1 74 90.000000 8676.263804
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 glutton_eca_inc_log=0_parallel=1 3998 90.000000 8681.890272
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 glutton_eca_dec_log=0_parallel=1 686 90.000000 8681.890272
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 74 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 90.000000 randomized_rounding_draws=1000_log=0_parallel=0 6042 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 bogo_draws=0_seed=0 0 95.000000 8505.585967
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 naive_eca_inc_log=0_parallel=1 77 95.000000 8755.697904
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 naive_eca_dec_log=0_parallel=1 73 95.000000 8754.835425
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 glutton_eca_inc_log=0_parallel=1 4140 95.000000 8755.697904
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 glutton_eca_dec_log=0_parallel=1 353 95.000000 8755.697904
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 78 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 95.000000 randomized_rounding_draws=1000_log=0_parallel=0 6036 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 bogo_draws=0_seed=0 0 100.000000 8823.310847
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 naive_eca_inc_log=0_parallel=1 75 100.000000 8823.310847
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 naive_eca_dec_log=0_parallel=1 72 100.000000 8823.310847
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 glutton_eca_inc_log=0_parallel=1 4272 100.000000 8823.310847
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 glutton_eca_dec_log=0_parallel=1 6 100.000000 8823.310847
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 76 0.000000 4037.289582
2.000000 0.010000 0.000000 1.000000 1400.000000 100.000000 randomized_rounding_draws=1000_log=0_parallel=0 6071 0.000000 4037.289582
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 bogo_draws=0_seed=0 0 5.000000 3284.580422
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 naive_eca_inc_log=0_parallel=1 104 5.000000 3367.837821
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 naive_eca_dec_log=0_parallel=1 133 5.000000 3422.628571
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 glutton_eca_inc_log=0_parallel=1 588 5.000000 3453.087708
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 glutton_eca_dec_log=0_parallel=1 6985 5.000000 3440.838821
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 29091 5.000000 3453.087708
2.000000 0.010000 1.000000 0.000000 1400.000000 5.000000 randomized_rounding_draws=1000_log=0_parallel=0 11351 5.000000 3453.087708
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 bogo_draws=0_seed=0 0 10.000000 3368.758272
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 naive_eca_inc_log=0_parallel=1 112 10.000000 3514.684934
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 naive_eca_dec_log=0_parallel=1 163 10.000000 3529.456750
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 glutton_eca_inc_log=0_parallel=1 1132 10.000000 3588.111174
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 glutton_eca_dec_log=0_parallel=1 7002 10.000000 3596.928322
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 127644 10.000000 3596.928322
2.000000 0.010000 1.000000 0.000000 1400.000000 10.000000 randomized_rounding_draws=1000_log=0_parallel=0 11852 10.000000 3594.265588
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 bogo_draws=0_seed=0 0 15.000000 3419.037739
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 naive_eca_inc_log=0_parallel=1 110 15.000000 3621.694008
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 naive_eca_dec_log=0_parallel=1 140 15.000000 3672.240626
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 glutton_eca_inc_log=0_parallel=1 1542 15.000000 3697.107155
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 glutton_eca_dec_log=0_parallel=1 6789 15.000000 3727.037789
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 177676 15.000000 3727.037789
2.000000 0.010000 1.000000 0.000000 1400.000000 15.000000 randomized_rounding_draws=1000_log=0_parallel=0 12338 15.000000 3712.573920
