thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
400 30 1500 110209 109909 108899 108638 346.028 345.898 108638 346.028 345.898 8.34609 8.15664 623.889 595.186
400 30 1750 110858 110563 109460 109202 346.324 346.197 109202 346.324 346.197 8.60953 8.43499 692.014 664.459
400 30 2000 111403 111117 109933 109682 346.568 346.447 109682 346.568 346.447 8.82054 8.65906 748.154 721.896
400 30 2250 111866 111591 110335 110093 346.772 346.656 110093 346.772 346.656 8.9933 8.84327 795.077 770.132
400 30 2500 112262 111998 110681 110448 346.945 346.835 110448 346.945 346.835 9.13734 8.99734 834.811 811.132
400 30 2750 112605 112352 110980 110757 347.094 346.988 110757 347.094 346.988 9.25924 9.1281 868.851 846.364
400 30 3000 112904 112662 111241 111028 347.223 347.122 111028 347.223 347.122 9.36373 9.24045 898.317 876.94
400 30 3250 113167 112935 111472 111267 347.336 347.239 111267 347.336 347.239 9.4543 9.33801 924.06 903.708
400 30 3500 113400 113178 111676 111479 347.435 347.343 111479 347.435 347.343 9.53355 9.42352 946.733 927.328
400 30 3750 113608 113395 111858 111669 347.523 347.435 111669 347.523 347.435 9.60346 9.49909 966.85 948.318
400 30 4000 113794 113589 112021 111840 347.602 347.517 111840 347.602 347.517 9.66561 9.56634 984.816 967.09
300 30 500 105379 105378 105000 105000 343 343 105000 343 343 4.58542 4.46647 1.27329e-11 1.27329e-11
300 30 750 105384 105383 105000 105000 343 343 105000 343 343 4.8939 4.79294 1.27329e-11 1.27329e-11
300 30 1000 105387 105386 105000 105000 343 343 105000 343 343 5.0796 4.99332 1.27329e-11 1.27329e-11
300 30 1250 105388 105388 105000 105000 343 343 105000 343 343 5.20344 5.12851 1.27329e-11 1.27329e-11
300 30 1500 105390 105389 105000 105000 343 343 105000 343 343 5.29185 5.22578 1.27329e-11 1.27329e-11
300 30 1750 105391 105390 105000 105000 343 343 105000 343 343 5.35811 5.29911 1.27329e-11 1.27329e-11
300 30 2000 105391 105391 105000 105000 343 343 105000 343 343 5.40961 5.35634 1.27329e-11 1.27329e-11
300 30 2250 105392 105391 105000 105000 343 343 105000 343 343 5.45079 5.40226 1.27329e-11 1.27329e-11
300 30 2500 105392 105392 105000 105000 343 343 105000 343 343 5.48446 5.4399 1.27329e-11 1.27329e-11
300 30 2750 105393 105392 105000 105000 343 343 105000 343 343 5.51251 5.47133 1.27329e-11 1.27329e-11
300 30 3000 105393 105393 105000 105000 343 343 105000 343 343 5.53623 5.49796 1.27329e-11 1.27329e-11
300 30 3250 105393 105393 105000 105000 343 343 105000 343 343 5.55656 5.52081 1.27329e-11 1.27329e-11
300 30 3500 105393 105393 105000 105000 343 343 105000 343 343 5.57417 5.54064 1.27329e-11 1.27329e-11
300 30 3750 105394 105393 105000 105000 343 343 105000 343 343 5.58957 5.558 1.27329e-11 1.27329e-11
300 30 4000 105394 105394 105000 105000 343 343 105000 343 343 5.60316 5.57333 1.27329e-11 1.27329e-11
200 30 500 105362 105361 105000 105000 343 343 105000 343 343 3.47458 3.44435 1.27329e-11 1.27329e-11
200 30 750 105363 105363 105000 105000 343 343 105000 343 343 3.52368 3.50103 1.27329e-11 1.27329e-11
200 30 1000 105364 105364 105000 105000 343 343 105000 343 343 3.55035 3.53232 1.27329e-11 1.27329e-11
200 30 1250 105365 105365 105000 105000 343 343 105000 343 343 3.56708 3.55214 1.27329e-11 1.27329e-11
200 30 1500 105365 105365 105000 105000 343 343 105000 343 343 3.57856 3.5658 1.27329e-11 1.27329e-11
200 30 1750 105366 105366 105000 105000 343 343 105000 343 343 3.58691 3.57579 1.27329e-11 1.27329e-11
200 30 2000 105366 105366 105000 105000 343 343 105000 343 343 3.59327 3.58341 1.27329e-11 1.27329e-11
200 30 2250 105366 105366 105000 105000 343 343 105000 343 343 3.59827 3.58941 1.27329e-11 1.27329e-11
200 30 2500 105366 105366 105000 105000 343 343 105000 343 343 3.6023 3.59426 1.27329e-11 1.27329e-11
200 30 2750 105366 105366 105000 105000 343 343 105000 343 343 3.60562 3.59827 1.27329e-11 1.27329e-11
200 30 3000 105367 105366 105000 105000 343 343 105000 343 343 3.6084 3.60163 1.27329e-11 1.27329e-11
200 30 3250 105367 105366 105000 105000 343 343 105000 343 343 3.61077 3.60449 1.27329e-11 1.27329e-11
200 30 3500 105367 105367 105000 105000 343 343 105000 343 343 3.61281 3.60695 1.27329e-11 1.27329e-11
200 30 3750 105367 105367 105000 105000 343 343 105000 343 343 3.61458 3.60909 1.27329e-11 1.27329e-11
200 30 4000 105367 105367 105000 105000 343 343 105000 343 343 3.61613 3.61097 1.27329e-11 1.27329e-11
100 30 500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 1000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 1250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 1500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 1750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 2000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 2250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 2500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 2750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 3000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 3250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 3500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 3750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
100 30 4000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 1000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 1250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 1500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 1750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 2000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 2250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 2500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 2750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 3000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 3250 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 3500 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 3750 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
0 30 4000 105346 105346 105000 105000 343 343 105000 343 343 3 3 1.27329e-11 1.27329e-11
